event_id,raceId,driverId,constructorId,circuitId,year,round,race_name,constructor_name,circuit_name,pit_lap,stop_number,stop_duration_ms,race_total_laps,grid_position,current_position,driver_champ_points,constructor_champ_points,lap_time_delta_ms,laps_since_last_pit,laps_remaining,approx_gap_ahead_s,approx_gap_behind_s,safety_car_likely,recent_pace_delta_ms,position_change_from_grid,same_lap_pitters,pit_window_density,stint_extension_laps,race_progress,stint_fraction,pressure_index,strategy
970_20_4,970,20,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,6,4,17370,56,2,6,25.0,37.0,56089,1.0,50,3.747,5.857,1,46120.66666666666,-4,5,41,-10.0,0.10714285714285714,0.017857142857142856,0.3564957353997961,Emergency
970_815_4,970,815,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,6,4,18225,56,8,11,6.0,7.0,43256,1.0,50,1.153,3.423,1,40095.66666666666,-3,10,46,-10.0,0.10714285714285714,0.017857142857142856,0.6905590724665928,Emergency
970_817_4,970,817,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,33,4,22505,56,5,4,0.0,10.0,5487,27.0,23,3.437,11.859,0,351.0,1,0,1,16.0,0.5892857142857143,0.48214285714285715,0.3031440521571821,Standard
970_825_4,970,825,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,6,4,17299,56,12,12,0.0,0.0,44786,1.0,50,3.423,1.728,1,39036.0,0,11,47,-10.0,0.10714285714285714,0.017857142857142856,0.5926598034932037,Emergency
970_828_1,970,828,15,17,2017,2,Chinese Grand Prix,Sauber,Shanghai International Circuit,2,1,27934,56,14,12,0.0,0.0,27456,2.0,54,1.017,3.479,1,0.0,2,6,7,-10.0,0.03571428571428571,0.03571428571428571,0.7190499419812151,Emergency
970_832_4,970,832,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,28,4,22840,56,11,6,4.0,6.0,5143,22.0,28,14.584,5.11,0,273.6666666666715,5,0,0,11.0,0.5,0.39285714285714285,0.22783449893633823,Standard
970_8_4,970,8,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,39,4,23119,56,4,3,12.0,37.0,5881,33.0,17,3.918,2.224,0,577.6666666666715,1,0,0,22.0,0.6964285714285714,0.5892857142857143,0.5135083861683974,Standard
971_1_1,971,1,131,3,2017,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,13,1,30687,57,2,2,43.0,66.0,18998,13.0,44,6.597,0.378,1,497.0,0,1,7,1.0,0.22807017543859648,0.22807017543859648,0.8573203118716367,Standard
972_828_1,972,828,15,71,2017,4,Russian Grand Prix,Sauber,Sochi Autodrom,1,1,32235,52,18,17,0.0,0.0,0,1.0,51,2.575,,0,,1,1,1,-18.0,0.019230769230769232,0.019230769230769232,,Standard
972_838_2,972,838,1,71,2017,4,Russian Grand Prix,McLaren,Sochi Autodrom,24,2,35998,52,20,12,0.0,0.0,4570,23.0,28,23.154,0.43,0,241.0,8,1,1,-1.5,0.46153846153846156,0.4423076923076923,0.7407017094853479,Standard
972_839_1,972,839,10,71,2017,4,Russian Grand Prix,Force India,Sochi Autodrom,26,1,30253,52,10,8,3.0,17.0,5063,26.0,26,1.802,8.459,0,120.0,2,0,2,7.0,0.5,0.5,0.46260735784529783,Standard
973_20_1,973,20,6,4,2017,5,Spanish Grand Prix,Ferrari,Circuit de Barcelona-Catalunya,14,1,22499,66,2,2,86.0,135.0,4129,14.0,52,1.8,7.733,0,271.3333333333285,0,0,6,-1.0,0.21212121212121213,0.21212121212121213,0.4716510444782516,Standard
973_4_3,973,4,1,4,2017,5,Spanish Grand Prix,McLaren,Circuit de Barcelona-Catalunya,51,3,22923,66,7,14,0.0,0.0,3891,20.0,15,4.514,2.491,0,236.33333333332848,-7,0,0,3.0,0.7727272727272727,0.30303030303030304,0.4678074206465104,Standard
973_817_2,973,817,9,4,2017,5,Spanish Grand Prix,Red Bull,Circuit de Barcelona-Catalunya,38,2,21918,66,6,4,22.0,57.0,4240,17.0,28,22.252,20.792,0,18655.0,2,0,2,-5.0,0.5757575757575758,0.25757575757575757,0.0888954525693462,Standard
973_826_2,973,826,5,4,2017,5,Spanish Grand Prix,Toro Rosso,Circuit de Barcelona-Catalunya,33,2,22117,66,19,12,2.0,13.0,11700,32.0,33,15.938,14.988,1,1725.6666666666715,7,3,5,10.0,0.5,0.48484848484848486,0.12158575774433257,Standard
973_835_1,973,835,4,4,2017,5,Spanish Grand Prix,Renault,Circuit de Barcelona-Catalunya,2,1,23159,66,17,16,0.0,6.0,0,2.0,64,3.159,11.843,0,0.0,1,0,2,-13.0,0.030303030303030304,0.030303030303030304,0.31830584158991765,Standard
974_13_2,974,13,3,6,2017,6,Monaco Grand Prix,Williams,Circuit de Monaco,62,2,25123,78,14,12,18.0,18.0,26138,24.0,16,24.328,45.425,1,20680.66666666667,2,0,2,6.0,0.7948717948717948,0.3076923076923077,0.061022114680379956,Standard
974_815_2,974,815,10,6,2017,6,Monaco Grand Prix,Force India,Circuit de Monaco,63,2,25026,78,7,11,34.0,53.0,25345,47.0,15,14.987,3.711,1,23575.0,-4,0,1,29.0,0.8076923076923077,0.6025641025641025,0.274819979834762,Overcut
974_815_3,974,815,10,6,2017,6,Monaco Grand Prix,Force India,Circuit de Monaco,72,3,35485,78,7,13,34.0,53.0,30748,9.0,6,24.052,,0,3442.0,-6,0,0,-5.0,0.9230769230769231,0.11538461538461539,,Standard
974_835_1,974,835,4,6,2017,6,Monaco Grand Prix,Renault,Circuit de Monaco,42,1,25472,78,16,14,0.0,14.0,25441,42.0,36,10.669,5.435,0,1112.0,2,1,3,17.5,0.5384615384615384,0.5384615384615384,0.24109730168518412,Overcut
975_825_1,975,825,210,7,2017,7,Canadian Grand Prix,Haas F1 Team,Circuit Gilles Villeneuve,46,1,28869,70,18,15,5.0,14.0,20982,46.0,24,2.034,7.891,0,175.0,3,0,1,26.0,0.6571428571428571,0.6571428571428571,0.44207117816769675,Overcut
975_839_1,975,839,10,7,2017,7,Canadian Grand Prix,Force India,Circuit Gilles Villeneuve,32,1,23409,70,9,5,19.0,53.0,16678,32.0,38,1.893,0.096,0,133.0,4,1,1,12.0,0.45714285714285713,0.45714285714285713,1.258070701744205,Overcut
976_154_1,976,154,210,73,2017,8,Azerbaijan Grand Prix,Haas F1 Team,Baku City Circuit,3,1,20776,51,16,19,10.0,15.0,12560,3.0,48,6.801,90.584,0,5898.5,-3,0,1,-5.0,0.058823529411764705,0.058823529411764705,0.13910763156294087,Standard
976_1_2,976,1,131,73,2017,8,Azerbaijan Grand Prix,Mercedes,Baku City Circuit,17,2,15234,51,1,1,129.0,222.0,37059,5.0,34,,0.93,1,64170.66666666666,0,0,0,-13.0,0.3333333333333333,0.09803921568627451,,Standard
976_1_4,976,1,131,73,2017,8,Azerbaijan Grand Prix,Mercedes,Baku City Circuit,31,4,27025,51,1,2,129.0,222.0,5916,9.0,20,2.911,1.828,0,673.3333333333285,-1,0,0,-2.0,0.6078431372549019,0.17647058823529413,0.6092958713265488,Standard
976_20_4,976,20,6,73,2017,8,Azerbaijan Grand Prix,Ferrari,Baku City Circuit,33,4,29317,51,4,1,141.0,214.0,3191,11.0,18,,3.004,0,358.6666666666715,3,0,1,0.0,0.6470588235294118,0.21568627450980393,,Standard
976_832_1,976,832,5,73,2017,8,Azerbaijan Grand Prix,Toro Rosso,Baku City Circuit,12,1,21040,51,15,13,25.0,29.0,30209,12.0,39,1.378,7.491,1,823.3333333333285,2,8,9,4.0,0.23529411764705882,0.23529411764705882,0.5382932049261282,Standard
976_840_1,976,840,3,73,2017,8,Azerbaijan Grand Prix,Williams,Baku City Circuit,13,1,22625,51,8,4,2.0,22.0,52993,13.0,38,0.534,1.022,1,6529.0,4,0,12,5.0,0.2549019607843137,0.2549019607843137,1.1464503241398076,Undercut
976_8_1,976,8,6,73,2017,8,Azerbaijan Grand Prix,Ferrari,Baku City Circuit,12,1,23237,51,3,4,73.0,214.0,19247,12.0,39,3.959,3.677,1,584.6666666666715,-1,3,4,4.0,0.23529411764705882,0.23529411764705882,0.41546583200977977,Standard
976_8_3,976,8,6,73,2017,8,Azerbaijan Grand Prix,Ferrari,Baku City Circuit,20,3,1583848,51,3,17,73.0,214.0,77297,3.0,31,10.694,,1,54141.33333333334,-14,2,2,-11.0,0.39215686274509803,0.058823529411764705,,Emergency
977_835_1,977,835,4,70,2017,9,Austrian Grand Prix,Renault,Red Bull Ring,34,1,22233,71,16,12,0.0,18.0,3239,34.0,37,1.485,14.192,0,72.66666666667152,4,1,2,19.0,0.4788732394366197,0.4788732394366197,0.4682386048783485,Overcut
978_822_1,978,822,131,9,2017,10,British Grand Prix,Mercedes,Silverstone Circuit,32,1,27858,51,9,2,136.0,287.0,120,32.0,19,5.13,9.028,0,674.3333333333285,7,0,1,18.5,0.6274509803921569,0.6274509803921569,0.2628529188419245,Overcut
978_825_1,978,825,210,9,2017,10,British Grand Prix,Haas F1 Team,Silverstone Circuit,37,1,28099,51,16,8,11.0,29.0,0,37.0,14,5.234,1.8,0,835.0,8,0,0,23.5,0.7254901960784313,0.7254901960784313,0.5175535084101013,Standard
978_830_2,978,830,9,9,2017,10,British Grand Prix,Red Bull,Silverstone Circuit,49,2,28056,51,4,5,45.0,152.0,1329,30.0,2,7.858,29.57,0,1941.6666666666715,-1,1,1,19.0,0.9607843137254902,0.5882352941176471,0.14560410970812482,Standard
978_836_2,978,836,15,9,2017,10,British Grand Prix,Sauber,Silverstone Circuit,3,2,29941,51,17,15,5.0,5.0,35473,1.0,48,1.847,0.653,1,7228.5,2,0,2,-10.0,0.058823529411764705,0.0196078431372549,0.9562076041453511,Emergency
978_840_2,978,840,3,9,2017,10,British Grand Prix,Williams,Silverstone Circuit,42,2,28335,51,15,14,18.0,40.0,341,20.0,9,9.102,7.698,0,1537.0,1,0,0,9.0,0.8235294117647058,0.39215686274509803,0.21395925733193988,Standard
979_814_1,979,814,3,11,2017,11,Hungarian Grand Prix,Williams,Hungaroring,34,1,22399,70,19,17,0.0,41.0,3333,34.0,36,0.323,17.755,0,1410.0,2,1,3,20.0,0.4857142857142857,0.4857142857142857,0.8091770136177342,Undercut
979_832_1,979,832,5,11,2017,11,Hungarian Grand Prix,Toro Rosso,Hungaroring,35,1,22745,70,9,6,29.0,33.0,3402,35.0,35,19.191,0.727,0,966.0,3,1,4,21.0,0.5,0.5,0.628565812587072,Overcut
980_1_1,980,1,131,13,2017,12,Belgian Grand Prix,Mercedes,Circuit de Spa-Francorchamps,12,1,22037,44,1,2,188.0,357.0,4659,12.0,32,2.548,4.147,0,313.3333333333285,-1,0,5,3.0,0.2727272727272727,0.2727272727272727,0.4761368636933238,Standard
980_20_1,980,20,6,13,2017,12,Belgian Grand Prix,Ferrari,Circuit de Spa-Francorchamps,14,1,22443,44,2,1,202.0,318.0,4177,14.0,30,,9.593,0,290.0,1,0,3,5.0,0.3181818181818182,0.3181818181818182,,Standard
980_815_2,980,815,10,13,2017,12,Belgian Grand Prix,Force India,Circuit de Spa-Francorchamps,25,2,28594,44,8,8,56.0,101.0,4818,13.0,19,5.866,1.845,0,352.0,0,0,1,1.0,0.5681818181818182,0.29545454545454547,0.4971390571302928,Standard
980_822_1,980,822,131,13,2017,12,Belgian Grand Prix,Mercedes,Circuit de Spa-Francorchamps,13,1,22963,44,3,2,169.0,357.0,4478,13.0,31,11.52,0.396,0,457.6666666666715,1,0,4,4.0,0.29545454545454547,0.29545454545454547,0.7962045826963392,Standard
980_825_3,980,825,210,13,2017,12,Belgian Grand Prix,Haas F1 Team,Circuit de Spa-Francorchamps,34,3,23737,44,12,17,11.0,29.0,12599,4.0,10,5.92,,0,41657.33333333334,-5,0,0,-10.0,0.7727272727272727,0.09090909090909091,,Standard
980_832_1,980,832,5,13,2017,12,Belgian Grand Prix,Toro Rosso,Circuit de Spa-Francorchamps,19,1,24095,44,13,10,35.0,39.0,5970,19.0,25,3.942,0.609,0,1075.6666666666715,3,0,3,10.0,0.4318181818181818,0.4318181818181818,0.8238512676192371,Standard
980_835_2,980,835,4,13,2017,12,Belgian Grand Prix,Renault,Circuit de Spa-Francorchamps,30,2,24674,44,14,13,0.0,26.0,44628,22.0,14,0.72,5.973,1,8389.0,1,6,15,10.0,0.6818181818181818,0.5,0.7248056456965238,Standard
981_807_1,981,807,4,14,2017,13,Italian Grand Prix,Renault,Autodromo Nazionale di Monza,9,1,24418,53,14,15,34.0,34.0,4233,9.0,44,0.772,1.787,0,177.33333333332848,-1,0,0,-12.0,0.16981132075471697,0.16981132075471697,0.9231428407124015,Undercut
982_154_3,982,154,210,15,2017,14,Singapore Grand Prix,Haas F1 Team,Marina Bay Street Circuit,3,3,26228,58,15,15,24.0,35.0,0,1.0,55,2.107,2.543,0,3912.5,0,14,48,-16.0,0.05172413793103448,0.017241379310344827,0.6041005619407016,Standard
982_1_1,982,1,131,15,2017,14,Singapore Grand Prix,Mercedes,Marina Bay Street Circuit,1,1,30442,58,5,1,238.0,435.0,0,1.0,57,,1.51,0,,4,0,0,-9.5,0.017241379310344827,0.017241379310344827,,Standard
982_1_3,982,1,131,15,2017,14,Singapore Grand Prix,Mercedes,Marina Bay Street Circuit,3,3,24337,58,5,1,238.0,435.0,10764,1.0,55,,1.936,0,10619.5,4,0,34,-16.0,0.05172413793103448,0.017241379310344827,,Standard
982_807_1,982,807,4,15,2017,14,Singapore Grand Prix,Renault,Marina Bay Street Circuit,1,1,31032,58,7,3,34.0,34.0,0,1.0,57,1.539,1.368,0,,4,2,2,-9.5,0.017241379310344827,0.017241379310344827,0.8161531460566513,Undercut
982_815_5,982,815,10,15,2017,14,Singapore Grand Prix,Force India,Marina Bay Street Circuit,28,5,29186,58,12,6,58.0,113.0,6768,17.0,30,2.5,20.788,0,678.6666666666715,6,3,9,8.0,0.4827586206896552,0.29310344827586204,0.33161110965406904,Standard
982_817_1,982,817,9,15,2017,14,Singapore Grand Prix,Red Bull,Marina Bay Street Circuit,1,1,30737,58,3,2,144.0,212.0,0,1.0,57,1.51,1.539,0,,1,1,1,-9.5,0.017241379310344827,0.017241379310344827,0.7922622232613462,Undercut
982_828_5,982,828,15,15,2017,14,Singapore Grand Prix,Sauber,Marina Bay Street Circuit,27,5,50617,58,20,12,0.0,5.0,6341,14.0,31,0.333,3.268,0,141.33333333332848,8,4,5,5.0,0.46551724137931033,0.2413793103448276,0.984489327580255,Standard
982_838_1,982,838,1,15,2017,14,Singapore Grand Prix,McLaren,Marina Bay Street Circuit,1,1,31550,58,9,7,1.0,11.0,0,1.0,57,2.669,1.102,0,,2,6,6,-9.5,0.017241379310344827,0.017241379310344827,0.7482912223403893,Standard
982_840_4,982,840,3,15,2017,14,Singapore Grand Prix,Williams,Marina Bay Street Circuit,26,4,29412,58,18,9,24.0,55.0,6447,23.0,32,18.74,1.149,0,434.3333333333285,9,0,2,12.0,0.4482758620689655,0.39655172413793105,0.5159912741865753,Standard
983_20_1,983,20,6,2,2017,15,Malaysian Grand Prix,Ferrari,Sepang International Circuit,27,1,23695,56,20,5,235.0,373.0,5151,27.0,29,4.217,1.849,0,1067.0,15,1,3,17.0,0.48214285714285715,0.48214285714285715,0.5426813937452235,Standard
983_825_1,983,825,210,2,2017,15,Malaysian Grand Prix,Haas F1 Team,Sepang International Circuit,10,1,23766,56,17,12,11.0,37.0,4072,10.0,46,1.24,0.113,0,533.6666666666715,5,0,1,0.0,0.17857142857142858,0.17857142857142858,1.3449011680143754,Standard
983_835_1,983,835,4,2,2017,15,Malaysian Grand Prix,Renault,Sepang International Circuit,13,1,25558,56,12,10,8.0,42.0,3389,13.0,43,1.812,4.638,0,420.6666666666715,2,1,5,3.0,0.23214285714285715,0.23214285714285715,0.5329866376150052,Standard
984_13_1,984,13,3,22,2017,16,Japanese Grand Prix,Williams,Suzuka Circuit,17,1,22956,53,8,9,33.0,65.0,3372,17.0,36,1.46,1.176,0,1079.0,-1,0,0,7.0,0.32075471698113206,0.32075471698113206,0.8660628885700621,Standard
984_154_1,984,154,210,22,2017,16,Japanese Grand Prix,Haas F1 Team,Suzuka Circuit,23,1,22781,53,13,7,26.0,37.0,2187,23.0,30,8.887,3.663,0,111.33333333332848,6,0,4,13.0,0.4339622641509434,0.4339622641509434,0.3155971289641141,Standard
985_20_1,985,20,6,69,2017,17,United States Grand Prix,Ferrari,Circuit of the Americas,16,1,24300,56,2,2,247.0,395.0,1797,16.0,40,5.454,2.308,0,919.0,0,0,2,1.5,0.2857142857142857,0.2857142857142857,0.45724013191298185,Standard
985_817_1,985,817,9,69,2017,17,United States Grand Prix,Red Bull,Circuit of the Americas,12,1,23604,56,4,4,192.0,303.0,1367,12.0,44,3.798,0.339,0,308.3333333333285,0,0,1,-2.5,0.21428571428571427,0.21428571428571427,0.9552461646173832,Undercut
985_825_2,985,825,210,69,2017,17,United States Grand Prix,Haas F1 Team,Circuit of the Americas,49,2,25268,56,17,16,15.0,43.0,1836,48.0,7,7.465,,0,4406.3333333333285,1,0,0,31.0,0.875,0.8571428571428571,,Standard
986_13_1,986,13,3,32,2017,18,Mexican Grand Prix,Williams,Autódromo Hermanos Rodríguez,3,1,22055,71,10,9,36.0,68.0,2615,3.0,68,0.309,0.971,0,3433.0,1,0,3,-11.0,0.04225352112676056,0.04225352112676056,1.271298612152762,Undercut
986_832_1,986,832,4,32,2017,18,Mexican Grand Prix,Renault,Autódromo Hermanos Rodríguez,2,1,22852,71,8,18,54.0,48.0,13982,2.0,69,1.093,8.56,0,0.0,-10,0,2,-12.0,0.028169014084507043,0.028169014084507043,0.5823855969389897,Standard
986_838_1,986,838,1,32,2017,18,Mexican Grand Prix,McLaren,Autódromo Hermanos Rodríguez,31,1,28044,71,19,10,13.0,23.0,5684,31.0,40,4.531,16.05,0,336.3333333333285,9,1,1,17.0,0.43661971830985913,0.43661971830985913,0.2394501585571275,Overcut
986_8_1,986,8,6,32,2017,18,Mexican Grand Prix,Ferrari,Autódromo Hermanos Rodríguez,32,1,22540,71,5,3,163.0,428.0,19735,32.0,39,27.308,23.785,1,459.0,2,2,8,18.0,0.4507042253521127,0.4507042253521127,0.07567268704443063,Standard
987_13_4,987,13,3,18,2017,19,Brazilian Grand Prix,Williams,Autódromo José Carlos Pace,27,4,23275,71,9,9,36.0,76.0,4843,24.0,44,1.943,4.95,0,181.66666666667152,0,1,1,13.0,0.38028169014084506,0.3380281690140845,0.507856557505775,Standard
987_154_3,987,154,210,18,2017,19,Brazilian Grand Prix,Haas F1 Team,Autódromo José Carlos Pace,3,3,18456,71,11,16,28.0,47.0,0,1.0,68,1.284,1.388,0,3075.5,-5,15,49,-18.0,0.04225352112676056,0.014084507042253521,0.8565888402901842,Undercut
987_817_4,987,817,9,18,2017,19,Brazilian Grand Prix,Red Bull,Autódromo José Carlos Pace,43,4,23484,71,14,6,192.0,340.0,5953,40.0,28,15.5,13.441,0,376.6666666666715,8,1,1,29.0,0.6056338028169014,0.5633802816901409,0.12985334265024037,Standard
987_828_2,987,828,15,18,2017,19,Brazilian Grand Prix,Sauber,Autódromo José Carlos Pace,2,2,19250,71,17,11,0.0,5.0,9239,1.0,69,1.98,1.193,0,0.0,6,10,27,-18.0,0.028169014084507043,0.014084507042253521,0.7915668218278415,Undercut
987_832_3,987,832,4,18,2017,19,Brazilian Grand Prix,Renault,Autódromo José Carlos Pace,3,3,18347,71,8,9,54.0,48.0,7602,1.0,68,2.31,0.955,0,7459.5,-1,8,42,-18.0,0.04225352112676056,0.014084507042253521,0.8136237550320273,Undercut
987_842_2,987,842,5,18,2017,19,Brazilian Grand Prix,Toro Rosso,Autódromo José Carlos Pace,2,2,18855,71,19,10,0.0,53.0,12383,1.0,69,1.468,1.98,0,0.0,9,9,26,-18.0,0.028169014084507043,0.014084507042253521,0.7407568555360969,Standard
987_843_3,987,843,5,18,2017,19,Brazilian Grand Prix,Toro Rosso,Autódromo José Carlos Pace,3,3,17738,71,18,12,0.0,53.0,1367,1.0,68,1.134,1.636,0,4133.0,6,11,45,-18.0,0.04225352112676056,0.014084507042253521,0.8479662321002683,Undercut
987_8_4,987,8,6,18,2017,19,Brazilian Grand Prix,Ferrari,Autódromo José Carlos Pace,29,4,23170,71,3,1,178.0,455.0,5559,26.0,42,,4.286,0,141.33333333332848,2,0,7,15.0,0.4084507042253521,0.36619718309859156,,Standard
988_825_1,988,825,210,24,2017,20,Abu Dhabi Grand Prix,Haas F1 Team,Yas Marina Circuit,22,1,21875,55,14,14,19.0,47.0,3131,22.0,33,3.749,4.069,0,187.66666666667152,0,1,4,14.0,0.4,0.4,0.40784821599222787,Standard
989_830_1,989,830,9,1,2018,1,Australian Grand Prix,Red Bull,Albert Park Grand Prix Circuit,21,1,20953,58,4,13,0.0,0.0,16711,21.0,37,4.344,0.686,0,391.6666666666715,-9,0,2,5.0,0.3620689655172414,0.3620689655172414,0.7802455587046547,Standard
989_839_1,989,839,10,1,2018,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,23,1,21854,58,14,14,0.0,0.0,17684,23.0,35,2.657,16.972,0,203.33333333332848,0,0,4,7.0,0.39655172413793105,0.39655172413793105,0.3290902915184018,Standard
990_20_1,990,20,6,3,2018,2,Bahrain Grand Prix,Ferrari,Bahrain International Circuit,18,1,24524,57,1,2,25.0,40.0,4072,18.0,39,0.664,4.901,0,1268.3333333333285,-1,0,1,6.0,0.3157894736842105,0.3157894736842105,0.7704243413762987,Undercut
990_842_1,990,842,5,3,2018,2,Bahrain Grand Prix,Toro Rosso,Bahrain International Circuit,15,1,24835,57,5,5,0.0,0.0,2794,15.0,42,12.683,5.851,0,254.33333333332848,0,0,2,3.0,0.2631578947368421,0.2631578947368421,0.2190474809790375,Standard
990_842_2,990,842,5,3,2018,2,Bahrain Grand Prix,Toro Rosso,Bahrain International Circuit,34,2,24957,57,5,5,0.0,0.0,3492,19.0,23,25.611,9.519,0,797.6666666666715,0,0,1,1.0,0.5964912280701754,0.3333333333333333,0.13264451592323465,Standard
991_154_2,991,154,210,17,2018,3,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,46,2,23735,56,10,15,0.0,10.0,6702,30.0,10,0.273,0.298,0,422.0,-5,0,0,14.0,0.8214285714285714,0.5357142857142857,1.5559619790916472,Standard
991_4_1,991,4,1,17,2018,3,Chinese Grand Prix,McLaren,Shanghai International Circuit,29,1,24110,56,13,8,16.0,22.0,5629,29.0,27,1.269,5.859,0,251.33333333332848,5,0,2,19.0,0.5178571428571429,0.5178571428571429,0.586516632867639,Overcut
991_830_1,991,830,9,17,2018,3,Chinese Grand Prix,Red Bull,Shanghai International Circuit,17,1,22715,56,5,4,8.0,20.0,4980,17.0,39,1.668,0.319,0,344.6666666666715,1,0,1,7.0,0.30357142857142855,0.30357142857142855,1.1329627074256654,Standard
991_832_2,991,832,4,17,2018,3,Chinese Grand Prix,Renault,Shanghai International Circuit,31,2,23117,56,9,9,1.0,15.0,28865,19.0,25,3.778,5.418,1,577.0,0,3,6,3.0,0.5535714285714286,0.3392857142857143,0.3651043704127975,Standard
992_1_2,992,1,131,73,2018,4,Azerbaijan Grand Prix,Mercedes,Baku City Circuit,40,2,21329,51,2,3,45.0,85.0,20335,18.0,11,11.453,44.256,1,278.3333333333285,-1,2,8,9.5,0.7843137254901961,0.35294117647058826,0.10239845286546817,Standard
992_842_1,992,842,5,73,2018,4,Azerbaijan Grand Prix,Toro Rosso,Baku City Circuit,12,1,20782,51,17,14,12.0,12.0,3523,12.0,39,4.217,0.087,0,581.6666666666715,3,0,0,0.0,0.23529411764705882,0.23529411764705882,1.1116442442168137,Standard
992_842_2,992,842,5,73,2018,4,Azerbaijan Grand Prix,Toro Rosso,Baku City Circuit,39,2,21287,51,17,14,12.0,12.0,22593,27.0,12,17.982,10.226,0,1080.3333333333285,3,1,3,18.5,0.7647058823529411,0.5294117647058824,0.1417604116518123,Standard
992_844_1,992,844,15,73,2018,4,Azerbaijan Grand Prix,Sauber,Baku City Circuit,24,1,21058,51,13,8,0.0,2.0,4729,24.0,27,1.939,2.515,0,258.6666666666715,5,0,3,12.0,0.47058823529411764,0.47058823529411764,0.6247468076590048,Standard
994_154_2,994,154,210,6,2018,6,Monaco Grand Prix,Haas F1 Team,Circuit de Monaco,68,2,24568,78,18,17,0.0,19.0,25821,53.0,10,36.763,32.338,0,1888.6666666666715,1,0,0,34.0,0.8717948717948718,0.6794871794871795,0.056476747546580934,Standard
994_832_1,994,832,4,6,2018,6,Monaco Grand Prix,Renault,Circuit de Monaco,16,1,24874,78,8,15,19.0,41.0,18682,16.0,62,6.117,4.358,0,1173.3333333333285,-7,1,3,-10.0,0.20512820512820512,0.20512820512820512,0.32714544605934104,Standard
994_840_1,994,840,3,6,2018,6,Monaco Grand Prix,Williams,Circuit de Monaco,9,1,33887,78,17,20,4.0,4.0,68237,9.0,69,46.811,,0,696.0,-3,0,1,-17.0,0.11538461538461539,0.11538461538461539,,Standard
994_842_1,994,842,5,6,2018,6,Monaco Grand Prix,Toro Rosso,Circuit de Monaco,37,1,24296,78,10,10,12.0,13.0,18426,37.0,41,1.791,3.423,0,686.0,0,0,0,11.0,0.47435897435897434,0.47435897435897434,0.5843854066310652,Standard
995_154_1,995,154,210,7,2018,7,Canadian Grand Prix,Haas F1 Team,Circuit Gilles Villeneuve,48,1,24400,68,20,12,0.0,19.0,18211,48.0,20,4.629,8.731,0,195.66666666667152,8,0,0,29.0,0.7058823529411765,0.7058823529411765,0.2804158091787945,Standard
995_830_1,995,830,9,7,2018,7,Canadian Grand Prix,Red Bull,Circuit Gilles Villeneuve,16,1,23137,68,3,5,35.0,107.0,15967,16.0,52,11.454,2.362,0,362.0,-2,0,1,-3.0,0.23529411764705882,0.23529411764705882,0.37773748620384046,Standard
