event_id,raceId,driverId,constructorId,circuitId,year,round,race_name,constructor_name,circuit_name,pit_lap,stop_number,stop_duration_ms,race_total_laps,grid_position,current_position,driver_champ_points,constructor_champ_points,lap_time_delta_ms,laps_since_last_pit,laps_remaining,approx_gap_ahead_s,approx_gap_behind_s,safety_car_likely,recent_pace_delta_ms,position_change_from_grid,same_lap_pitters,pit_window_density,stint_extension_laps,race_progress,stint_fraction,pressure_index
969_832_1,969,832,5,1,2017,1,Australian Grand Prix,Toro Rosso,Albert Park Grand Prix Circuit,18,1,21762,57,8,8,0.0,0.0,17272,18.0,39,15.088,6.092,0,281.6666666666715,0,0,4,5.0,0.3157894736842105,0.3157894736842105,0.20316207839398814
969_838_1,969,838,1,1,2017,1,Australian Grand Prix,McLaren,Albert Park Grand Prix Circuit,9,1,39562,57,18,18,0.0,0.0,36833,9.0,48,25.606,20.053,0,1272.6666666666715,0,0,0,-4.0,0.15789473684210525,0.15789473684210525,0.08508467579303644
969_839_1,969,839,10,1,2017,1,Australian Grand Prix,Force India,Albert Park Grand Prix Circuit,15,1,22154,57,13,12,0.0,0.0,17611,15.0,42,19.204,7.483,0,227.66666666667152,1,0,0,2.0,0.2631578947368421,0.2631578947368421,0.16737797394782578
969_840_2,969,840,3,1,2017,1,Australian Grand Prix,Williams,Albert Park Grand Prix Circuit,29,2,22380,57,20,13,0.0,0.0,20930,24.0,28,22.946,22.793,0,1448.0,7,0,0,9.0,0.5087719298245614,0.42105263157894735,0.0837897963226068
969_841_1,969,841,15,1,2017,1,Australian Grand Prix,Sauber,Albert Park Grand Prix Circuit,15,1,28591,57,16,15,0.0,0.0,24830,15.0,42,14.196,12.804,0,201.33333333332848,1,1,1,2.0,0.2631578947368421,0.2631578947368421,0.138249561472391
969_8_1,969,8,6,1,2017,1,Australian Grand Prix,Ferrari,Albert Park Grand Prix Circuit,26,1,22033,57,4,4,0.0,0.0,17609,26.0,31,0.846,14.243,0,73.66666666667152,0,0,2,13.0,0.45614035087719296,0.45614035087719296,0.6073156930673611
970_13_1,970,13,3,17,2017,2,Chinese Grand Prix,Williams,Shanghai International Circuit,2,1,23123,56,6,9,8.0,8.0,28872,2.0,54,2.796,1.011,1,0.0,-3,3,4,-10.0,0.03571428571428571,0.03571428571428571,0.7607002372095728
970_13_2,970,13,3,17,2017,2,Chinese Grand Prix,Williams,Shanghai International Circuit,4,2,17324,56,6,11,8.0,8.0,36273,2.0,52,1.014,0.461,1,22042.333333333343,-5,10,21,-17.0,0.07142857142857142,0.03571428571428571,1.1809870264751803
970_13_3,970,13,3,17,2017,2,Chinese Grand Prix,Williams,Shanghai International Circuit,5,3,17321,56,6,10,8.0,8.0,48918,1.0,51,1.735,0.808,1,34133.33333333334,-4,9,27,-14.0,0.08928571428571429,0.017857142857142856,0.9187280581126336
970_13_5,970,13,3,17,2017,2,Chinese Grand Prix,Williams,Shanghai International Circuit,24,5,23451,56,6,13,8.0,8.0,4997,18.0,32,8.682,5.373,0,244.0,-7,0,0,-2.0,0.42857142857142855,0.32142857142857145,0.26019641774602126
970_13_6,970,13,3,17,2017,2,Chinese Grand Prix,Williams,Shanghai International Circuit,48,6,22517,56,6,13,8.0,8.0,10029,24.0,8,2.078,3.041,0,2422.6666666666715,-7,0,0,4.0,0.8571428571428571,0.42857142857142855,0.5723497889324483
970_154_1,970,154,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,2,1,30654,56,19,15,0.0,0.0,30895,2.0,54,0.571,0.904,1,0.0,4,8,9,-10.0,0.03571428571428571,0.03571428571428571,1.161747321462003
970_154_2,970,154,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,4,2,17303,56,19,18,0.0,0.0,41542,2.0,52,8.381,,1,22735.666666666657,1,17,28,-17.0,0.07142857142857142,0.03571428571428571,
970_154_3,970,154,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,5,3,24114,56,19,18,0.0,0.0,45866,1.0,51,8.258,,1,36583.0,1,17,35,-14.0,0.08928571428571429,0.017857142857142856,
970_154_4,970,154,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,6,4,17314,56,19,18,0.0,0.0,35292,1.0,50,1.103,,1,41573.33333333334,1,17,53,-10.0,0.10714285714285714,0.017857142857142856,
970_154_5,970,154,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,35,5,23211,56,19,12,0.0,0.0,5119,29.0,21,1.526,18.882,0,715.3333333333285,7,1,4,9.0,0.625,0.5178571428571429,0.4461795695155654
970_1_1,970,1,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,4,1,22999,56,1,1,18.0,33.0,22172,4.0,52,,9.168,1,21692.33333333333,0,0,11,-8.0,0.07142857142857142,0.07142857142857142,
970_1_2,970,1,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,5,2,17616,56,1,1,18.0,33.0,71890,1.0,51,,0.926,1,29083.0,0,0,18,-18.0,0.08928571428571429,0.017857142857142856,
970_1_3,970,1,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,6,3,17737,56,1,1,18.0,33.0,58614,1.0,50,,3.715,1,43337.33333333334,0,0,36,-14.0,0.10714285714285714,0.017857142857142856,
970_1_4,970,1,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,36,4,22668,56,1,1,18.0,33.0,4930,30.0,20,,22.315,0,1018.0,0,0,3,19.0,0.6428571428571429,0.5357142857142857,
970_20_1,970,20,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,2,1,22906,56,2,2,25.0,37.0,29307,2.0,54,2.914,1.484,1,0.0,0,0,1,-10.0,0.03571428571428571,0.03571428571428571,0.6580695912192658
970_20_2,970,20,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,4,2,17354,56,2,6,25.0,37.0,29880,2.0,52,11.36,12.513,1,26290.666666666657,-4,5,16,-17.0,0.07142857142857142,0.03571428571428571,0.154908960974174
970_20_3,970,20,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,5,3,17362,56,2,6,25.0,37.0,58917,1.0,51,3.629,9.234,1,36250.66666666666,-4,5,23,-14.0,0.08928571428571429,0.017857142857142856,0.31374288400193306
970_20_5,970,20,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,34,5,22443,56,2,2,25.0,37.0,5348,28.0,22,17.361,6.882,0,494.6666666666715,0,0,3,8.0,0.6071428571428571,0.5,0.18133461697669293
970_4_1,970,4,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,2,1,24250,56,13,8,0.0,0.0,28096,2.0,54,2.268,2.796,1,0.0,5,2,3,-10.0,0.03571428571428571,0.03571428571428571,0.569432746961628
970_4_2,970,4,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,4,2,17304,56,13,9,0.0,0.0,33522,2.0,52,5.749,4.592,1,22437.333333333343,4,8,19,-17.0,0.07142857142857142,0.03571428571428571,0.32699699483905953
970_4_3,970,4,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,5,3,17302,56,13,8,0.0,0.0,47402,1.0,51,6.478,6.397,1,33611.33333333334,5,7,25,-14.0,0.08928571428571429,0.017857142857142856,0.26891553694722314
970_4_4,970,4,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,6,4,17302,56,13,7,0.0,0.0,39205,1.0,50,5.857,2.496,1,40046.66666666666,6,6,42,-10.0,0.10714285714285714,0.017857142857142856,0.43187756152242496
970_807_1,970,807,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,1,1,23550,56,7,11,0.0,0.0,0,1.0,55,0.547,0.471,0,,-4,0,0,-11.0,0.017857142857142856,0.017857142857142856,1.3262220644153702
970_807_2,970,807,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,4,2,17336,56,7,16,0.0,0.0,34099,3.0,52,2.63,3.45,1,24589.0,-9,15,26,-16.0,0.07142857142857142,0.05357142857142857,0.5002011947875074
970_807_3,970,807,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,5,3,17362,56,7,16,0.0,0.0,47876,1.0,51,0.917,4.05,1,35955.33333333334,-9,15,33,-14.0,0.08928571428571429,0.017857142857142856,0.7196682109525507
970_807_4,970,807,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,6,4,17359,56,7,16,0.0,0.0,45227,1.0,50,2.101,3.757,1,31519.666666666657,-9,15,51,-10.0,0.10714285714285714,0.017857142857142856,0.532693143463727
970_807_5,970,807,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,33,5,40144,56,7,12,0.0,0.0,5543,27.0,23,0.524,10.52,0,553.0,-5,1,2,7.0,0.5892857142857143,0.48214285714285715,0.7429735345581803
970_815_1,970,815,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,2,1,24030,56,8,10,6.0,7.0,28579,2.0,54,1.011,1.0,1,0.0,-2,4,5,-10.0,0.03571428571428571,0.03571428571428571,0.9972650422675285
970_815_2,970,815,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,4,2,17416,56,8,12,6.0,7.0,35566,2.0,52,0.461,1.985,1,21562.333333333343,-4,11,22,-17.0,0.07142857142857142,0.03571428571428571,1.0194710719924056
970_815_3,970,815,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,5,3,17312,56,8,11,6.0,7.0,48613,1.0,51,0.808,0.875,1,33417.66666666666,-3,10,28,-14.0,0.08928571428571429,0.017857142857142856,1.0864306784660767
970_815_5,970,815,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,20,5,23057,56,8,8,6.0,7.0,4820,14.0,36,5.492,1.179,0,206.33333333332848,0,0,0,-6.0,0.35714285714285715,0.25,0.6129618491866431
970_815_6,970,815,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,49,6,22979,56,8,9,6.0,7.0,5792,29.0,7,7.278,23.834,0,1242.0,-1,0,1,9.0,0.875,0.5178571428571429,0.1610695014898929
970_817_1,970,817,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,4,1,17340,56,5,3,0.0,10.0,24411,4.0,52,3.019,1.064,1,18948.333333333343,2,2,13,-8.0,0.07142857142857142,0.07142857142857142,0.733314237989704
970_817_2,970,817,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,5,2,23613,56,5,2,0.0,10.0,56084,1.0,51,0.926,9.114,1,27085.333333333343,3,1,19,-18.0,0.08928571428571429,0.017857142857142856,0.6180836491001543
970_817_3,970,817,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,6,3,17480,56,5,2,0.0,10.0,56858,1.0,50,3.715,3.449,1,36897.66666666666,3,1,37,-14.0,0.10714285714285714,0.017857142857142856,0.436858688561086
970_822_1,970,822,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,4,1,32287,56,3,2,15.0,33.0,23466,4.0,52,9.168,3.019,1,20098.333333333343,1,1,12,-8.0,0.07142857142857142,0.07142857142857142,0.34716587162982127
970_822_2,970,822,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,5,2,17343,56,3,5,15.0,33.0,71294,1.0,51,1.204,3.629,1,27920.333333333343,-2,4,22,-18.0,0.08928571428571429,0.017857142857142856,0.6697498881626486
970_822_3,970,822,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,6,3,17323,56,3,5,15.0,33.0,54174,1.0,50,1.488,3.747,1,42619.33333333334,-2,4,40,-14.0,0.10714285714285714,0.017857142857142856,0.612588624258882
970_822_4,970,822,131,17,2017,2,Chinese Grand Prix,Mercedes,Shanghai International Circuit,35,4,24317,56,3,6,15.0,33.0,6047,29.0,21,3.438,6.042,0,1023.0,-3,0,3,18.0,0.625,0.5178571428571429,0.3673318359334753
970_825_1,970,825,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,2,1,23809,56,12,11,0.0,0.0,27543,2.0,54,1.0,1.017,1,0.0,1,5,6,-10.0,0.03571428571428571,0.03571428571428571,0.995785820525533
970_825_2,970,825,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,4,2,17296,56,12,13,0.0,0.0,35092,2.0,52,1.985,2.868,1,21024.666666666657,-1,12,23,-17.0,0.07142857142857142,0.03571428571428571,0.5935399160573637
970_825_3,970,825,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,5,3,17298,56,12,12,0.0,0.0,46485,1.0,51,0.875,2.288,1,32722.0,0,11,29,-14.0,0.08928571428571429,0.017857142857142856,0.8374695863746959
970_825_5,970,825,210,17,2017,2,Chinese Grand Prix,Haas F1 Team,Shanghai International Circuit,32,5,23463,56,12,10,0.0,0.0,5937,26.0,24,2.037,6.708,0,849.3333333333285,2,0,1,6.0,0.5714285714285714,0.4642857142857143,0.459007648105471
970_826_1,970,826,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,2,1,24016,56,9,7,2.0,6.0,28482,2.0,54,2.704,2.268,1,0.0,2,1,2,-10.0,0.03571428571428571,0.03571428571428571,0.5759759537474456
970_826_2,970,826,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,4,2,17320,56,9,10,2.0,6.0,39050,2.0,52,4.592,1.014,1,23894.666666666657,-1,9,20,-17.0,0.07142857142857142,0.03571428571428571,0.6753512252572479
970_826_3,970,826,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,5,3,17324,56,9,9,2.0,6.0,50534,1.0,51,6.397,1.735,1,36911.33333333334,0,8,26,-14.0,0.08928571428571429,0.017857142857142856,0.5008206548482153
970_826_4,970,826,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,6,4,17322,56,9,9,2.0,6.0,46156,1.0,50,9.525,1.479,1,44262.0,0,8,44,-10.0,0.10714285714285714,0.017857142857142856,0.4984003395745162
970_828_2,970,828,15,17,2017,2,Chinese Grand Prix,Sauber,Shanghai International Circuit,4,2,17341,56,14,17,0.0,0.0,37724,2.0,52,3.45,8.381,1,23166.666666666657,-3,16,27,-17.0,0.07142857142857142,0.03571428571428571,0.33131754478631803
970_828_3,970,828,15,17,2017,2,Chinese Grand Prix,Sauber,Shanghai International Circuit,5,3,17344,56,14,17,0.0,0.0,47453,1.0,51,4.05,8.258,1,35741.33333333334,-3,16,34,-14.0,0.08928571428571429,0.017857142857142856,0.3060344919780377
970_828_4,970,828,15,17,2017,2,Chinese Grand Prix,Sauber,Shanghai International Circuit,6,4,17344,56,14,17,0.0,0.0,43911,1.0,50,3.757,1.103,1,42407.0,-3,16,52,-10.0,0.10714285714285714,0.017857142857142856,0.6857276975313104
970_830_1,970,830,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,4,1,23071,56,16,5,10.0,10.0,19883,4.0,52,2.36,11.36,1,17643.0,11,4,15,-8.0,0.07142857142857142,0.07142857142857142,0.3785251964863615
970_830_2,970,830,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,5,2,17651,56,16,4,10.0,10.0,59299,1.0,51,0.492,1.204,1,24270.666666666657,12,3,21,-18.0,0.08928571428571429,0.017857142857142856,1.1239617950302399
970_830_3,970,830,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,6,3,17421,56,16,4,10.0,10.0,49542,1.0,50,1.808,1.488,1,35739.66666666666,12,3,39,-14.0,0.10714285714285714,0.017857142857142856,0.7580546165755169
970_830_4,970,830,9,17,2017,2,Chinese Grand Prix,Red Bull,Shanghai International Circuit,29,4,22505,56,16,5,10.0,10.0,5891,23.0,27,2.861,15.944,0,1878.6666666666715,11,0,1,12.0,0.5178571428571429,0.4107142857142857,0.31801820045446105
970_832_1,970,832,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,4,1,17337,56,11,7,4.0,6.0,19959,4.0,52,12.513,1.936,1,11471.333333333343,4,6,17,-8.0,0.07142857142857142,0.07142857142857142,0.414602267147732
970_832_2,970,832,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,5,2,17340,56,11,7,4.0,6.0,38915,1.0,51,9.234,6.478,1,18124.333333333343,4,6,24,-18.0,0.08928571428571429,0.017857142857142856,0.23143909908515178
970_832_3,970,832,5,17,2017,2,Chinese Grand Prix,Toro Rosso,Shanghai International Circuit,6,3,17374,56,11,8,4.0,6.0,38485,1.0,50,2.496,9.525,1,24320.0,3,7,43,-14.0,0.10714285714285714,0.017857142857142856,0.3810530664159107
970_835_1,970,835,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,4,1,17291,56,20,14,0.0,0.0,26108,4.0,52,2.868,2.318,1,13731.333333333343,6,13,24,-8.0,0.07142857142857142,0.07142857142857142,0.5599179181837279
970_835_2,970,835,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,5,2,17291,56,20,14,0.0,0.0,41155,1.0,51,3.683,1.848,1,22434.0,6,13,31,-18.0,0.08928571428571429,0.017857142857142856,0.5646619256358764
970_835_3,970,835,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,6,3,17301,56,20,14,0.0,0.0,34960,1.0,50,2.85,2.027,1,28787.666666666657,6,13,49,-14.0,0.10714285714285714,0.017857142857142856,0.5901003522410856
970_835_4,970,835,4,17,2017,2,Chinese Grand Prix,Renault,Shanghai International Circuit,30,4,23993,56,20,15,0.0,0.0,6473,24.0,26,3.926,16.52,0,1112.3333333333285,5,0,2,13.0,0.5357142857142857,0.42857142857142855,0.2600820916690304
970_838_1,970,838,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,2,1,25146,56,15,17,0.0,0.0,31818,2.0,54,0.459,2.67,1,0.0,-2,9,10,-10.0,0.03571428571428571,0.03571428571428571,0.957880523594041
970_838_2,970,838,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,4,2,17325,56,15,15,0.0,0.0,32460,2.0,52,2.318,2.63,1,20649.333333333343,0,14,25,-17.0,0.07142857142857142,0.03571428571428571,0.5768684709996563
970_838_3,970,838,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,5,3,17295,56,15,15,0.0,0.0,46882,1.0,51,1.848,0.917,1,31469.333333333343,0,14,32,-14.0,0.08928571428571429,0.017857142857142856,0.8727720044779707
970_838_4,970,838,1,17,2017,2,Chinese Grand Prix,McLaren,Shanghai International Circuit,6,4,17292,56,15,15,0.0,0.0,41336,1.0,50,2.027,2.101,1,36490.66666666666,0,14,50,-10.0,0.10714285714285714,0.017857142857142856,0.6528367129458437
970_839_1,970,839,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,2,1,17673,56,17,13,1.0,7.0,29625,2.0,54,3.479,2.317,1,0.0,4,7,8,-10.0,0.03571428571428571,0.03571428571428571,0.5247413599241777
970_839_2,970,839,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,4,2,33491,56,17,8,1.0,7.0,23944,2.0,52,1.936,5.749,1,18531.0,9,7,18,-17.0,0.07142857142857142,0.03571428571428571,0.4887695543148385
970_839_3,970,839,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,5,3,17356,56,17,13,1.0,7.0,61367,1.0,51,2.288,3.683,1,26512.333333333343,4,12,30,-14.0,0.08928571428571429,0.017857142857142856,0.517674583171621
970_839_4,970,839,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,6,4,17366,56,17,13,1.0,7.0,43019,1.0,50,1.728,2.85,1,37093.0,4,12,48,-10.0,0.10714285714285714,0.017857142857142856,0.6263091746962715
970_839_5,970,839,10,17,2017,2,Chinese Grand Prix,Force India,Shanghai International Circuit,42,5,22926,56,17,10,1.0,7.0,5825,36.0,14,14.522,13.562,0,1511.6666666666715,7,0,0,16.0,0.75,0.6428571428571429,0.13309657327024757
970_841_1,970,841,15,17,2017,2,Chinese Grand Prix,Sauber,Shanghai International Circuit,2,1,29443,56,18,16,0.0,0.0,30669,2.0,54,0.904,0.459,1,0.0,2,10,11,-10.0,0.03571428571428571,0.03571428571428571,1.2106110435949569
970_8_1,970,8,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,4,1,23847,56,4,4,12.0,37.0,23692,4.0,52,1.064,2.36,1,18704.0,0,3,14,-8.0,0.07142857142857142,0.07142857142857142,0.7821151716500554
970_8_2,970,8,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,5,2,17877,56,4,3,12.0,37.0,63505,1.0,51,9.114,0.492,1,26601.333333333343,1,2,20,-18.0,0.08928571428571429,0.017857142857142856,0.7691141363787938
970_8_3,970,8,6,17,2017,2,Chinese Grand Prix,Ferrari,Shanghai International Circuit,6,3,17435,56,4,3,12.0,37.0,50564,1.0,50,3.449,1.808,1,38930.66666666666,1,2,38,-14.0,0.10714285714285714,0.017857142857142856,0.5808949672739289
971_13_1,971,13,3,3,2017,3,Bahrain Grand Prix,Williams,Bahrain International Circuit,13,1,25704,57,8,4,8.0,8.0,15855,13.0,44,6.449,6.133,1,752.6666666666715,4,3,9,1.0,0.22807017543859648,0.22807017543859648,0.27443967452907536
971_13_2,971,13,3,3,2017,3,Bahrain Grand Prix,Williams,Bahrain International Circuit,37,2,24240,57,8,6,8.0,8.0,3333,24.0,20,8.844,16.176,0,1103.6666666666715,2,1,4,7.0,0.6491228070175439,0.42105263157894735,0.1598054948297304
971_154_1,971,154,210,3,2017,3,Bahrain Grand Prix,Haas F1 Team,Bahrain International Circuit,12,1,25075,57,9,8,0.0,4.0,2999,12.0,45,2.149,1.701,0,413.0,1,1,5,0.0,0.21052631578947367,0.21052631578947367,0.6877943774632003
971_154_2,971,154,210,3,2017,3,Bahrain Grand Prix,Haas F1 Team,Bahrain International Circuit,31,2,24965,57,9,10,0.0,4.0,2959,19.0,26,0.749,11.052,0,427.3333333333285,-1,0,1,2.0,0.543859649122807,0.3333333333333333,0.6547290690218506
971_1_2,971,1,131,3,2017,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,41,2,30682,57,2,1,43.0,66.0,3309,28.0,16,,6.722,0,681.3333333333285,1,0,1,11.0,0.7192982456140351,0.49122807017543857,
971_20_1,971,20,6,3,2017,3,Bahrain Grand Prix,Ferrari,Bahrain International Circuit,10,1,24702,57,3,5,43.0,65.0,3807,10.0,47,0.298,2.59,0,640.0,-2,0,1,-2.0,0.17543859649122806,0.17543859649122806,1.048967556686739
971_20_2,971,20,6,3,2017,3,Bahrain Grand Prix,Ferrari,Bahrain International Circuit,33,2,24314,57,3,1,43.0,65.0,4085,23.0,24,,1.038,0,997.6666666666715,2,0,1,6.0,0.5789473684210527,0.40350877192982454,
971_4_1,971,4,1,3,2017,3,Bahrain Grand Prix,McLaren,Bahrain International Circuit,13,1,24922,57,15,10,0.0,0.0,21431,13.0,44,0.579,3.477,1,407.6666666666715,5,6,12,1.0,0.22807017543859648,0.22807017543859648,0.8566760826533986
971_4_2,971,4,1,3,2017,3,Bahrain Grand Prix,McLaren,Bahrain International Circuit,36,2,24723,57,15,13,0.0,0.0,3749,23.0,21,0.323,1.052,0,250.66666666667152,2,2,2,6.0,0.631578947368421,0.40350877192982454,1.2431873334128973
971_807_1,971,807,4,3,2017,3,Bahrain Grand Prix,Renault,Bahrain International Circuit,13,1,26634,57,7,6,0.0,0.0,17347,13.0,44,1.203,10.383,1,572.3333333333285,1,4,10,1.0,0.22807017543859648,0.22807017543859648,0.5417767669963918
971_807_2,971,807,4,3,2017,3,Bahrain Grand Prix,Renault,Bahrain International Circuit,36,2,25135,57,7,9,0.0,0.0,3362,23.0,21,0.323,10.242,0,477.6666666666715,-2,1,1,6.0,0.631578947368421,0.40350877192982454,0.8448100424617059
971_815_1,971,815,10,3,2017,3,Bahrain Grand Prix,Force India,Bahrain International Circuit,13,1,24332,57,18,7,8.0,10.0,20774,13.0,44,10.383,5.951,1,552.6666666666715,11,5,11,1.0,0.22807017543859648,0.22807017543859648,0.23171449528610644
971_815_2,971,815,10,3,2017,3,Bahrain Grand Prix,Force India,Bahrain International Circuit,36,2,24630,57,18,7,8.0,10.0,3406,23.0,21,6.527,8.748,0,708.0,11,0,0,6.0,0.631578947368421,0.40350877192982454,0.23544020080575473
971_817_1,971,817,9,3,2017,3,Bahrain Grand Prix,Red Bull,Bahrain International Circuit,13,1,25312,57,4,3,12.0,37.0,17690,13.0,44,0.378,6.449,1,418.6666666666715,1,2,8,1.0,0.22807017543859648,0.22807017543859648,0.8599356124793248
971_817_2,971,817,9,3,2017,3,Bahrain Grand Prix,Red Bull,Bahrain International Circuit,39,2,25200,57,4,4,12.0,37.0,2532,26.0,18,6.63,11.727,0,487.3333333333285,0,0,4,9.0,0.6842105263157895,0.45614035087719296,0.20963471123248467
971_822_1,971,822,131,3,2017,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,13,1,28368,57,1,1,23.0,66.0,13093,13.0,44,,6.597,1,930.6666666666715,0,0,6,1.0,0.22807017543859648,0.22807017543859648,
971_822_2,971,822,131,3,2017,3,Bahrain Grand Prix,Mercedes,Bahrain International Circuit,30,2,24540,57,1,3,23.0,66.0,3423,17.0,27,7.306,3.388,0,1549.3333333333285,-2,0,0,0.0,0.5263157894736842,0.2982456140350877,0.3482891523211631
971_826_1,971,826,5,3,2017,3,Bahrain Grand Prix,Toro Rosso,Bahrain International Circuit,13,1,25204,57,11,11,2.0,12.0,22492,13.0,44,3.477,1.438,1,721.0,0,8,14,1.0,0.22807017543859648,0.22807017543859648,0.633536132081885
